Lea State,LEA,School State,School,ID,Year,Category,Instances,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,EL
PA,Upper Dublin Sd,PA,Fort Washington El Sch,422439005251,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Upper Dublin Sd,PA,Fort Washington El Sch,422439005251,2000,Total enrollment,,0.00,25.00,,,5.00,25.00,440.00,,495.00,5.00
PA,Upper Dublin Sd,PA,Jarrettown El Sch,422439003382,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Upper Dublin Sd,PA,Jarrettown El Sch,422439003382,2000,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,5.00,0.00
PA,Upper Dublin Sd,PA,Jarrettown El Sch,422439003382,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Upper Dublin Sd,PA,Jarrettown El Sch,422439003382,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Upper Dublin Sd,PA,Jarrettown El Sch,422439003382,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Upper Dublin Sd,PA,Jarrettown El Sch,422439003382,2000,Total enrollment,,0.00,35.00,,,0.00,55.00,410.00,,500.00,10.00
PA,Upper Dublin Sd,PA,Sandy Run Ms,422439004943,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Upper Dublin Sd,PA,Sandy Run Ms,422439004943,2000,Out-of-school suspension,,0.00,0.00,,,0.00,30.00,25.00,,55.00,0.00
PA,Upper Dublin Sd,PA,Sandy Run Ms,422439004943,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Upper Dublin Sd,PA,Sandy Run Ms,422439004943,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Upper Dublin Sd,PA,Sandy Run Ms,422439004943,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Upper Dublin Sd,PA,Sandy Run Ms,422439004943,2000,Total enrollment,,0.00,100.00,,,0.00,85.00,930.00,,1120.00,5.00
PA,Central Bucks Sd,PA,Kutz El Sch,420531001047,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Kutz El Sch,420531001047,2000,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,5.00,,5.00,0.00
PA,Central Bucks Sd,PA,Kutz El Sch,420531001047,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Kutz El Sch,420531001047,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Kutz El Sch,420531001047,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Kutz El Sch,420531001047,2000,Total enrollment,,0.00,5.00,,,5.00,10.00,540.00,,560.00,0.00
PA,Central Bucks Sd,PA,Cold Spring El Sch,420531000171,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Cold Spring El Sch,420531000171,2000,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Cold Spring El Sch,420531000171,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Cold Spring El Sch,420531000171,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Cold Spring El Sch,420531000171,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Cold Spring El Sch,420531000171,2000,Total enrollment,,0.00,20.00,,,10.00,10.00,840.00,,880.00,5.00
PA,Central Bucks Sd,PA,Unami Ms,420531004678,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Unami Ms,420531004678,2000,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,30.00,,30.00,0.00
PA,Central Bucks Sd,PA,Unami Ms,420531004678,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Unami Ms,420531004678,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Unami Ms,420531004678,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Unami Ms,420531004678,2000,Total enrollment,,0.00,20.00,,,10.00,25.00,995.00,,1050.00,5.00
PA,Central Bucks Sd,PA,Doyle El Sch,420531004852,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Doyle El Sch,420531004852,2000,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Doyle El Sch,420531004852,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Doyle El Sch,420531004852,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Doyle El Sch,420531004852,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Doyle El Sch,420531004852,2000,Total enrollment,,0.00,5.00,,,0.00,5.00,450.00,,460.00,5.00
PA,Central Bucks Sd,PA,Gayman El Sch,420531001048,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Gayman El Sch,420531001048,2000,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Gayman El Sch,420531001048,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Gayman El Sch,420531001048,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Gayman El Sch,420531001048,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Gayman El Sch,420531001048,2000,Total enrollment,,0.00,5.00,,,5.00,5.00,630.00,,645.00,0.00
PA,Central Bucks Sd,PA,Holicong Ms,420531005307,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Holicong Ms,420531005307,2000,Out-of-school suspension,,0.00,0.00,,,5.00,0.00,40.00,,40.00,0.00
PA,Central Bucks Sd,PA,Holicong Ms,420531005307,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Holicong Ms,420531005307,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Holicong Ms,420531005307,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Holicong Ms,420531005307,2000,Total enrollment,,0.00,10.00,,,10.00,15.00,1035.00,,1070.00,0.00
PA,Central Bucks Sd,PA,Groveland Elementary,420531099001,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Groveland Elementary,420531099001,2000,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Groveland Elementary,420531099001,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Groveland Elementary,420531099001,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Groveland Elementary,420531099001,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Groveland Elementary,420531099001,2000,Total enrollment,,0.00,10.00,,,15.00,10.00,895.00,,940.00,5.00
PA,Central Bucks Sd,PA,Tamanend Ms,420531001042,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Tamanend Ms,420531001042,2000,Out-of-school suspension,,0.00,0.00,,,0.00,5.00,30.00,,35.00,0.00
PA,Central Bucks Sd,PA,Tamanend Ms,420531001042,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Tamanend Ms,420531001042,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Tamanend Ms,420531001042,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Central Bucks Sd,PA,Tamanend Ms,420531001042,2000,Total enrollment,,0.00,25.00,,,10.00,15.00,955.00,,1005.00,10.00
PA,Abington Heights Sd,PA,Grove Street Sch,420201006399,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Grove Street Sch,420201006399,2000,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Grove Street Sch,420201006399,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Grove Street Sch,420201006399,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Grove Street Sch,420201006399,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Grove Street Sch,420201006399,2000,Total enrollment,,0.00,0.00,,,0.00,0.00,10.00,,10.00,0.00
PA,Abington Heights Sd,PA,Newton-Ransom Sch,420201002407,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Newton-Ransom Sch,420201002407,2000,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Newton-Ransom Sch,420201002407,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Newton-Ransom Sch,420201002407,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Newton-Ransom Sch,420201002407,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Newton-Ransom Sch,420201002407,2000,Total enrollment,,0.00,0.00,,,0.00,5.00,280.00,,290.00,5.00
PA,Abington Heights Sd,PA,Abington Heights Hs,420201005091,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Abington Heights Hs,420201005091,2000,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,90.00,,95.00,0.00
PA,Abington Heights Sd,PA,Abington Heights Hs,420201005091,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,5.00,,5.00,0.00
PA,Abington Heights Sd,PA,Abington Heights Hs,420201005091,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Abington Heights Hs,420201005091,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Abington Heights Hs,420201005091,2000,Total enrollment,,0.00,30.00,,,5.00,5.00,1155.00,,1200.00,0.00
PA,Abington Heights Sd,PA,Abington Heights Ms,420201006839,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Abington Heights Ms,420201006839,2000,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Abington Heights Ms,420201006839,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Abington Heights Ms,420201006839,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Abington Heights Ms,420201006839,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Abington Heights Sd,PA,Abington Heights Ms,420201006839,2000,Total enrollment,,0.00,15.00,,,10.00,10.00,1080.00,,1115.00,0.00
PA,Boyertown Area Sd,PA,Earl El Sch,420396000763,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,Earl El Sch,420396000763,2000,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,5.00,,5.00,0.00
PA,Boyertown Area Sd,PA,Earl El Sch,420396000763,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,Earl El Sch,420396000763,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,Earl El Sch,420396000763,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,Earl El Sch,420396000763,2000,Total enrollment,,0.00,0.00,,,0.00,5.00,325.00,,330.00,0.00
PA,Boyertown Area Sd,PA,Boyertown Area Jhs-West,420396006305,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,Boyertown Area Jhs-West,420396006305,2000,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,20.00,,20.00,0.00
PA,Boyertown Area Sd,PA,Boyertown Area Jhs-West,420396006305,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,Boyertown Area Jhs-West,420396006305,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,Boyertown Area Jhs-West,420396006305,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,Boyertown Area Jhs-West,420396006305,2000,Total enrollment,,0.00,5.00,,,5.00,5.00,870.00,,890.00,0.00
PA,Boyertown Area Sd,PA,New Hanover-Upper Frederick El,420396000755,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,New Hanover-Upper Frederick El,420396000755,2000,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,New Hanover-Upper Frederick El,420396000755,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,New Hanover-Upper Frederick El,420396000755,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,New Hanover-Upper Frederick El,420396000755,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,New Hanover-Upper Frederick El,420396000755,2000,Total enrollment,,0.00,5.00,,,5.00,15.00,655.00,,680.00,0.00
PA,Boyertown Area Sd,PA,Colebrookdale El Sch,420396000762,2000,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,Colebrookdale El Sch,420396000762,2000,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,Colebrookdale El Sch,420396000762,2000,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,Colebrookdale El Sch,420396000762,2000,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,Colebrookdale El Sch,420396000762,2000,Expulsions under zero-tolerance policies,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,Boyertown Area Sd,PA,Colebrookdale El Sch,420396000762,2000,Total enrollment,,0.00,5.00,,,0.00,5.00,325.00,,335.00,0.00
PA,CENTRAL BUCKS,PA,GROVELAND EL SCH,420531000539,2004,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,GROVELAND EL SCH,420531000539,2004,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,GROVELAND EL SCH,420531000539,2004,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,GROVELAND EL SCH,420531000539,2004,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,GROVELAND EL SCH,420531000539,2004,Total enrollment,,0.00,25.00,,,25.00,10.00,1060.00,,1120.00,10.00
PA,CENTRAL BUCKS,PA,MILL CREEK EL SCH,420531000540,2004,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,MILL CREEK EL SCH,420531000540,2004,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,MILL CREEK EL SCH,420531000540,2004,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,MILL CREEK EL SCH,420531000540,2004,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,MILL CREEK EL SCH,420531000540,2004,Total enrollment,,0.00,55.00,,,10.00,15.00,1175.00,,1255.00,0.00
PA,CENTRAL BUCKS,PA,TOHICKON MS,420531000643,2004,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,TOHICKON MS,420531000643,2004,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,30.00,,30.00,0.00
PA,CENTRAL BUCKS,PA,TOHICKON MS,420531000643,2004,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,TOHICKON MS,420531000643,2004,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,TOHICKON MS,420531000643,2004,Total enrollment,,0.00,20.00,,,10.00,20.00,1010.00,,1055.00,0.00
PA,CENTRAL BUCKS,PA,LENAPE MS,420531001041,2004,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,LENAPE MS,420531001041,2004,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,5.00,,5.00,0.00
PA,CENTRAL BUCKS,PA,LENAPE MS,420531001041,2004,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,LENAPE MS,420531001041,2004,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,LENAPE MS,420531001041,2004,Total enrollment,,0.00,20.00,,,15.00,15.00,790.00,,835.00,15.00
PA,CENTRAL BUCKS,PA,TAMANEND MS,420531001042,2004,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,TAMANEND MS,420531001042,2004,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,5.00,,5.00,0.00
PA,CENTRAL BUCKS,PA,TAMANEND MS,420531001042,2004,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,TAMANEND MS,420531001042,2004,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,TAMANEND MS,420531001042,2004,Total enrollment,,0.00,20.00,,,10.00,20.00,735.00,,785.00,0.00
PA,CENTRAL BUCKS,PA,CENTRAL BUCKS HS-WEST,420531001043,2004,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,CENTRAL BUCKS HS-WEST,420531001043,2004,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,30.00,,30.00,0.00
PA,CENTRAL BUCKS,PA,CENTRAL BUCKS HS-WEST,420531001043,2004,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,CENTRAL BUCKS HS-WEST,420531001043,2004,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,CENTRAL BUCKS HS-WEST,420531001043,2004,Total enrollment,,0.00,30.00,,,25.00,25.00,1255.00,,1335.00,15.00
PA,CENTRAL BUCKS,PA,BUCKINGHAM EL SCH,420531001044,2004,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,BUCKINGHAM EL SCH,420531001044,2004,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,BUCKINGHAM EL SCH,420531001044,2004,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,BUCKINGHAM EL SCH,420531001044,2004,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,BUCKINGHAM EL SCH,420531001044,2004,Total enrollment,,0.00,5.00,,,5.00,0.00,435.00,,450.00,0.00
PA,CENTRAL BUCKS,PA,KUTZ EL SCH,420531001047,2004,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,KUTZ EL SCH,420531001047,2004,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,KUTZ EL SCH,420531001047,2004,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,KUTZ EL SCH,420531001047,2004,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,KUTZ EL SCH,420531001047,2004,Total enrollment,,0.00,5.00,,,5.00,10.00,485.00,,505.00,0.00
PA,CENTRAL BUCKS,PA,GAYMAN EL SCH,420531001048,2004,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,GAYMAN EL SCH,420531001048,2004,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,GAYMAN EL SCH,420531001048,2004,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,GAYMAN EL SCH,420531001048,2004,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,CENTRAL BUCKS,PA,GAYMAN EL SCH,420531001048,2004,Total enrollment,,0.00,15.00,,,5.00,5.00,585.00,,610.00,0.00
PA,LOWER MERION,PA,PENN WYNNE SCH,421416003289,2004,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,LOWER MERION,PA,PENN WYNNE SCH,421416003289,2004,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,5.00,,5.00,0.00
PA,LOWER MERION,PA,PENN WYNNE SCH,421416003289,2004,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,LOWER MERION,PA,PENN WYNNE SCH,421416003289,2004,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,LOWER MERION,PA,PENN WYNNE SCH,421416003289,2004,Total enrollment,,0.00,40.00,,,5.00,65.00,375.00,,490.00,10.00
PA,LOWER MERION,PA,GLADWYNE SCH,421416003291,2004,Corporal punishment,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,LOWER MERION,PA,GLADWYNE SCH,421416003291,2004,Out-of-school suspension,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,LOWER MERION,PA,GLADWYNE SCH,421416003291,2004,Expulsions (total with or without educational services),,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
PA,LOWER MERION,PA,GLADWYNE SCH,421416003291,2004,Expulsions without educational services,,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00
